,Unnamed: 0,game_location,game_result,mp,fg,fga,fg_pct,fg2,fg2a,fg2_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,pts,opp_fg,opp_fga,opp_fg_pct,opp_fg2,opp_fg2a,opp_fg2_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_pts,date_game,team_id,opp_id
11063,63,@,W 90-85 ,240,34,81,0.42,31,63,0.492,3,18,0.167,19,26,0.731,90,37,84,0.44,33,70,0.471,4,14,0.286,7,11,0.636,85,2013-01-21,SAS,PHI
11064,64,@,L 90-95 ,240,32,84,0.381,25,67,0.373,7,17,0.412,19,22,0.864,90,37,82,0.451,35,70,0.5,2,12,0.167,19,22,0.864,95,2013-01-22,BOS,CLE
11065,65,@,L 90-105 ,240,38,84,0.452,30,64,0.469,8,20,0.4,6,8,0.75,90,42,91,0.462,35,68,0.515,7,23,0.304,14,21,0.667,105,2013-01-22,ORL,DET
11066,66,Home,L 90-117 ,240,34,84,0.405,32,73,0.438,2,11,0.182,20,28,0.714,90,46,98,0.469,35,75,0.467,11,23,0.478,14,22,0.636,117,2013-01-29,DET,MIL
11067,67,Home,L 90-96 ,240,33,76,0.434,28,57,0.491,5,19,0.263,19,27,0.704,90,35,76,0.461,32,67,0.478,3,9,0.333,23,36,0.639,96,2013-01-30,MIN,LAC
11068,68,@,L 90-98 ,240,37,79,0.468,33,62,0.532,4,17,0.235,12,15,0.8,90,37,84,0.44,30,72,0.417,7,12,0.583,17,27,0.63,98,2013-02-04,LAC,WAS
11069,69,Home,L 90-96 ,240,36,82,0.439,33,73,0.452,3,9,0.333,15,17,0.882,90,37,73,0.507,33,63,0.524,4,10,0.4,18,22,0.818,96,2013-02-05,MEM,PHO
11070,70,Home,L 90-93 ,240,36,83,0.434,33,66,0.5,3,17,0.176,15,21,0.714,90,34,82,0.415,28,66,0.424,6,16,0.375,19,25,0.76,93,2013-02-06,DET,BRK
11071,71,Home,L 90-102 ,240,36,95,0.379,31,72,0.431,5,23,0.217,13,22,0.591,90,42,74,0.568,38,62,0.613,4,12,0.333,14,17,0.824,102,2013-02-11,MIL,WAS
11072,72,Home,L 90-107 ,240,35,84,0.417,26,66,0.394,9,18,0.5,11,16,0.688,90,44,75,0.587,36,56,0.643,8,19,0.421,11,22,0.5,107,2013-02-11,PHI,LAC
11073,73,@,L 90-97 ,240,35,79,0.443,28,59,0.475,7,20,0.35,13,16,0.813,90,33,77,0.429,26,57,0.456,7,20,0.35,24,36,0.667,97,2013-02-19,BOS,DEN
11074,74,Home,L 90-103 ,240,36,72,0.5,29,46,0.63,7,26,0.269,11,16,0.688,90,37,78,0.474,27,55,0.491,10,23,0.435,19,25,0.76,103,2013-02-20,ATL,MIA
11075,75,Home,L 90-116 ,240,32,76,0.421,27,60,0.45,5,16,0.313,21,25,0.84,90,43,73,0.589,35,56,0.625,8,17,0.471,22,28,0.786,116,2013-02-21,LAC,SAS
11076,76,@,W 90-72 ,240,34,75,0.453,26,53,0.491,8,22,0.364,14,19,0.737,90,26,77,0.338,24,63,0.381,2,14,0.143,18,24,0.75,72,2013-02-23,IND,DET
11077,77,Home,L 90-114 ,240,35,78,0.449,24,50,0.48,11,28,0.393,9,10,0.9,90,45,77,0.584,36,56,0.643,9,21,0.429,15,18,0.833,114,2013-02-23,PHI,MIA
11078,78,@,W 90-84 ,240,34,81,0.42,27,69,0.391,7,12,0.583,15,17,0.882,90,29,79,0.367,24,60,0.4,5,19,0.263,21,27,0.778,84,2013-02-25,WAS,TOR
11079,79,Home,L 90-95 ,240,36,85,0.424,35,68,0.515,1,17,0.059,17,21,0.81,90,34,82,0.415,27,64,0.422,7,18,0.389,20,26,0.769,95,2013-02-26,DAL,MIL
11080,80,Home,W 90-84 ,240,29,78,0.372,24,64,0.375,5,14,0.357,27,34,0.794,90,33,76,0.434,30,64,0.469,3,12,0.25,15,19,0.789,84,2013-02-27,MEM,DAL
11081,81,Home,L 90-98 ,240,36,78,0.462,29,55,0.527,7,23,0.304,11,14,0.786,90,39,78,0.5,30,57,0.526,9,21,0.429,11,14,0.786,98,2013-03-01,BRK,DAL
11082,82,Home,W 90-87 ,240,34,80,0.425,28,65,0.431,6,15,0.4,16,21,0.762,90,33,85,0.388,27,66,0.409,6,19,0.316,15,20,0.75,87,2013-03-03,WAS,PHI
11083,83,Home,W 90-81 ,240,39,86,0.453,34,60,0.567,5,26,0.192,7,14,0.5,90,33,89,0.371,29,73,0.397,4,16,0.25,11,12,0.917,81,2013-03-10,LAL,CHI
11084,84,@,L 90-103 ,240,34,80,0.425,27,60,0.45,7,20,0.35,15,18,0.833,90,42,81,0.519,36,65,0.554,6,16,0.375,13,15,0.867,103,2013-03-11,DET,UTA
11085,85,@,L 90-95 ,240,31,76,0.408,26,59,0.441,5,17,0.294,23,28,0.821,90,34,83,0.41,26,57,0.456,8,26,0.308,19,25,0.76,95,2013-03-12,WAS,CLE
11086,86,@,L 90-105 ,240,36,82,0.439,29,57,0.509,7,25,0.28,11,17,0.647,90,40,78,0.513,30,50,0.6,10,28,0.357,15,21,0.714,105,2013-03-14,NYK,POR
11087,87,Home,W 90-84 ,240,31,71,0.437,26,55,0.473,5,16,0.313,23,31,0.742,90,33,77,0.429,29,65,0.446,4,12,0.333,14,22,0.636,84,2013-03-16,UTA,MEM
11088,88,Home,L 90-111 ,240,35,92,0.38,29,68,0.426,6,24,0.25,14,21,0.667,90,39,88,0.443,31,66,0.47,8,22,0.364,25,29,0.862,111,2013-03-18,CLE,IND
11089,89,@,W 90-83 ,240,32,69,0.464,24,46,0.522,8,23,0.348,18,25,0.72,90,29,76,0.382,20,57,0.351,9,19,0.474,16,24,0.667,83,2013-03-18,NYK,UTA
11090,90,@,L 90-98 ,240,37,99,0.374,29,80,0.363,8,19,0.421,8,11,0.727,90,38,79,0.481,30,61,0.492,8,18,0.444,14,17,0.824,98,2013-03-20,MIL,ATL
11091,91,Home,W 90-89 (OT),265,32,89,0.36,26,74,0.351,6,15,0.4,20,24,0.833,90,30,84,0.357,28,66,0.424,2,18,0.111,27,32,0.844,89,2013-03-20,MEM,OKC
11092,92,Home,W 90-83 ,240,36,76,0.474,32,62,0.516,4,14,0.286,14,18,0.778,90,30,73,0.411,27,63,0.429,3,10,0.3,20,25,0.8,83,2013-03-22,NOP,MEM
11093,93,@,L 90-92 ,240,36,75,0.48,28,52,0.538,8,23,0.348,10,11,0.909,90,36,79,0.456,34,72,0.472,2,7,0.286,18,24,0.75,92,2013-04-01,SAS,MEM
11094,94,Home,L 90-102 ,240,30,60,0.5,22,40,0.55,8,20,0.4,22,27,0.815,90,37,71,0.521,23,44,0.523,14,27,0.519,14,20,0.7,102,2013-04-02,MIA,NYK
11095,95,Home,W 90-86 ,240,33,78,0.423,27,65,0.415,6,13,0.462,18,26,0.692,90,35,89,0.393,30,66,0.455,5,23,0.217,11,16,0.688,86,2013-04-02,WAS,CHI
11096,96,Home,L 90-92 ,240,31,70,0.443,26,57,0.456,5,13,0.385,23,30,0.767,90,38,82,0.463,34,71,0.479,4,11,0.364,12,19,0.632,92,2013-04-04,BRK,CHI
11097,97,Home,L 90-101 ,240,34,73,0.466,29,56,0.518,5,17,0.294,17,27,0.63,90,37,80,0.463,28,64,0.438,9,16,0.563,18,24,0.75,101,2013-04-05,ATL,PHI
11098,98,Home,L 90-97 ,240,35,74,0.473,28,57,0.491,7,17,0.412,13,18,0.722,90,40,88,0.455,29,63,0.46,11,25,0.44,6,7,0.857,97,2013-04-07,GSW,UTA
11099,99,@,W 90-80 ,240,32,81,0.395,23,60,0.383,9,21,0.429,17,18,0.944,90,31,79,0.392,24,54,0.444,7,25,0.28,11,14,0.786,80,2013-04-09,OKC,UTA
11100,0,Home,L 90-106 ,240,36,88,0.409,30,68,0.441,6,20,0.3,12,18,0.667,90,40,77,0.519,31,55,0.564,9,22,0.409,17,21,0.81,106,2013-04-12,POR,OKC
11101,1,Home,W 90-80 ,240,35,82,0.427,24,51,0.471,11,31,0.355,9,11,0.818,90,28,65,0.431,20,37,0.541,8,28,0.286,16,26,0.615,80,2013-04-14,NYK,IND
11102,2,@,L 90-114 ,240,37,84,0.44,30,67,0.448,7,17,0.412,9,13,0.692,90,40,80,0.5,28,59,0.475,12,21,0.571,22,28,0.786,114,2013-04-17,BOS,TOR
11103,3,Home,L 90-95 ,240,34,85,0.4,29,74,0.392,5,11,0.455,17,21,0.81,90,30,70,0.429,20,47,0.426,10,23,0.435,25,30,0.833,95,2013-10-30,NOP,IND
11104,4,Home,W 90-83 ,240,36,71,0.507,33,58,0.569,3,13,0.231,15,17,0.882,90,34,74,0.459,29,58,0.5,5,16,0.313,10,12,0.833,83,2013-10-30,NYK,MIL
11105,5,Home,W 90-88 ,240,33,81,0.407,25,60,0.417,8,21,0.381,16,23,0.696,90,34,79,0.43,29,64,0.453,5,15,0.333,15,17,0.882,88,2013-10-30,SAC,DEN
11106,6,Home,W 90-84 ,240,33,73,0.452,30,61,0.492,3,12,0.25,21,34,0.618,90,32,84,0.381,28,66,0.424,4,18,0.222,16,22,0.727,84,2013-11-01,CHA,CLE
11107,7,@,L 90-110 ,240,32,92,0.348,26,80,0.325,6,12,0.5,20,26,0.769,90,39,70,0.557,28,48,0.583,11,22,0.5,21,27,0.778,110,2013-11-01,NOP,ORL
11108,8,Home,L 90-97 ,240,37,84,0.44,31,67,0.463,6,17,0.353,10,18,0.556,90,31,78,0.397,24,55,0.436,7,23,0.304,28,38,0.737,97,2013-11-02,MIL,TOR
11109,9,Home,L 90-110 ,240,31,88,0.352,26,63,0.413,5,25,0.2,23,37,0.622,90,41,92,0.446,26,54,0.481,15,38,0.395,13,20,0.65,110,2013-11-04,PHI,GSW
11110,10,@,L 90-92 ,240,35,79,0.443,28,63,0.444,7,16,0.438,13,15,0.867,90,36,73,0.493,33,58,0.569,3,15,0.2,17,30,0.567,92,2013-11-06,TOR,CHA
11111,11,@,L 90-98 ,240,36,95,0.379,33,76,0.434,3,19,0.158,15,21,0.714,90,40,82,0.488,35,66,0.53,5,16,0.313,13,17,0.765,98,2013-11-06,LAC,ORL
11112,12,@,L 90-108 ,240,33,78,0.423,23,48,0.479,10,30,0.333,14,26,0.538,90,42,79,0.532,37,66,0.561,5,13,0.385,19,25,0.76,108,2013-11-09,GSW,MEM
11113,13,Home,L 90-113 ,240,35,92,0.38,25,66,0.379,10,26,0.385,10,18,0.556,90,44,90,0.489,34,70,0.486,10,20,0.5,15,19,0.789,113,2013-11-10,LAL,MIN
11114,14,Home,W 90-89 ,240,35,84,0.417,29,69,0.42,6,15,0.4,14,23,0.609,90,37,86,0.43,32,71,0.451,5,15,0.333,10,13,0.769,89,2013-11-13,POR,PHO
11115,15,Home,L 90-97 ,240,34,80,0.425,24,55,0.436,10,25,0.4,12,17,0.706,90,38,85,0.447,32,62,0.516,6,23,0.261,15,24,0.625,97,2013-11-15,SAC,DET
11116,16,Home,L 90-110 ,240,34,90,0.378,24,60,0.4,10,30,0.333,12,16,0.75,90,44,78,0.564,35,56,0.625,9,22,0.409,13,17,0.765,110,2013-11-16,NYK,ATL
11117,17,@,W 90-83 ,240,36,76,0.474,27,54,0.5,9,22,0.409,9,13,0.692,90,28,73,0.384,20,43,0.465,8,30,0.267,19,32,0.594,83,2013-11-29,MIA,TOR
11118,18,@,W 90-82 ,240,34,74,0.459,29,56,0.518,5,18,0.278,17,23,0.739,90,30,73,0.411,23,53,0.434,7,20,0.35,15,22,0.682,82,2013-12-07,BRK,MIL
11119,19,Home,W 90-84 ,240,34,67,0.507,29,52,0.558,5,15,0.333,17,25,0.68,90,33,77,0.429,29,56,0.518,4,21,0.19,14,20,0.7,84,2013-12-10,IND,MIA
11120,20,Home,W 90-86 ,240,33,68,0.485,26,47,0.553,7,21,0.333,17,25,0.68,90,32,80,0.4,27,59,0.458,5,21,0.238,17,19,0.895,86,2013-12-13,BOS,NYK
11121,21,Home,L 90-91 ,240,33,74,0.446,29,64,0.453,4,10,0.4,20,25,0.8,90,34,81,0.42,27,57,0.474,7,24,0.292,16,19,0.842,91,2013-12-13,MIL,CHI
11122,22,@,L 90-117 ,240,30,81,0.37,24,61,0.393,6,20,0.3,24,37,0.649,90,42,90,0.467,28,58,0.483,14,32,0.438,19,25,0.76,117,2013-12-23,LAL,PHO
11123,23,@,L 90-98 ,240,32,76,0.421,25,57,0.439,7,19,0.368,19,21,0.905,90,35,77,0.455,32,63,0.508,3,14,0.214,25,32,0.781,98,2013-12-28,UTA,LAC
11124,24,@,L 90-112 ,240,39,93,0.419,32,74,0.432,7,19,0.368,5,8,0.625,90,40,76,0.526,31,56,0.554,9,20,0.45,23,26,0.885,112,2014-01-08,DAL,SAS
11125,25,Home,L 90-107 ,240,36,80,0.45,33,73,0.452,3,7,0.429,15,19,0.789,90,41,78,0.526,27,50,0.54,14,28,0.5,11,16,0.688,107,2014-01-10,NOP,DAL
11126,26,Home,W 90-87 ,240,32,80,0.4,28,66,0.424,4,14,0.286,22,27,0.815,90,33,81,0.407,28,60,0.467,5,21,0.238,16,20,0.8,87,2014-01-14,MEM,OKC
11127,27,@,L 90-91 ,240,33,81,0.407,28,70,0.4,5,11,0.455,19,23,0.826,90,36,78,0.462,30,61,0.492,6,17,0.353,13,18,0.722,91,2014-01-17,SAC,MEM
11128,28,@,L 90-101 ,240,33,72,0.458,26,53,0.491,7,19,0.368,17,23,0.739,90,40,81,0.494,30,53,0.566,10,28,0.357,11,13,0.846,101,2014-01-21,ORL,BRK
11129,29,Home,L 90-99 ,240,34,86,0.395,29,70,0.414,5,16,0.313,17,24,0.708,90,34,82,0.415,25,55,0.455,9,27,0.333,22,28,0.786,99,2014-01-26,CLE,PHO
11130,30,@,L 90-97 ,240,35,82,0.427,29,59,0.492,6,23,0.261,14,21,0.667,90,33,75,0.44,28,57,0.491,5,18,0.278,26,47,0.553,97,2014-01-28,SAS,HOU
11131,31,Home,L 90-100 ,240,36,80,0.45,28,59,0.475,8,21,0.381,10,14,0.714,90,37,85,0.435,29,64,0.453,8,21,0.381,18,20,0.9,100,2014-01-31,DEN,TOR
11132,32,Home,L 90-94 ,240,39,84,0.464,33,62,0.532,6,22,0.273,6,7,0.857,90,38,80,0.475,34,68,0.5,4,12,0.333,14,22,0.636,94,2014-01-31,MIN,MEM
11133,33,Home,L 90-95 ,240,35,73,0.479,32,64,0.5,3,9,0.333,17,21,0.81,90,33,88,0.375,23,62,0.371,10,26,0.385,19,24,0.792,95,2014-01-31,UTA,GSW
11134,34,@,L 90-99 ,240,30,76,0.395,21,53,0.396,9,23,0.391,21,25,0.84,90,38,79,0.481,32,69,0.464,6,10,0.6,17,22,0.773,99,2014-02-01,MIL,MEM
11135,35,@,L 90-100 ,240,37,81,0.457,32,62,0.516,5,19,0.263,11,12,0.917,90,37,84,0.44,30,67,0.448,7,17,0.412,19,22,0.864,100,2014-02-03,POR,WAS
11136,36,Home,L 90-94 ,240,36,90,0.4,32,69,0.464,4,21,0.19,14,20,0.7,90,30,79,0.38,22,58,0.379,8,21,0.381,26,33,0.788,94,2014-02-05,NYK,POR
11137,37,@,L 90-117 ,240,32,76,0.421,25,50,0.5,7,26,0.269,19,26,0.731,90,48,85,0.565,37,57,0.649,11,28,0.393,10,14,0.714,117,2014-02-07,DEN,NYK
11138,38,@,L 90-117 ,240,33,84,0.393,24,60,0.4,9,24,0.375,15,20,0.75,90,45,86,0.523,33,60,0.55,12,26,0.462,15,23,0.652,117,2014-02-12,DEN,MIN
11139,39,Home,L 90-101 ,240,35,82,0.427,31,61,0.508,4,21,0.19,16,20,0.8,90,39,76,0.513,31,58,0.534,8,18,0.444,15,26,0.577,101,2014-02-20,MIL,DEN
11140,40,Home,W 90-87 ,240,31,80,0.388,28,65,0.431,3,15,0.2,25,36,0.694,90,35,83,0.422,26,60,0.433,9,23,0.391,8,11,0.727,87,2014-02-21,CHA,NOP
11141,41,@,L 90-105 ,240,36,87,0.414,31,73,0.425,5,14,0.357,13,17,0.765,90,34,65,0.523,25,48,0.521,9,17,0.529,28,36,0.778,105,2014-02-23,ORL,TOR
11142,42,Home,L 90-101 ,240,32,87,0.368,27,65,0.415,5,22,0.227,21,28,0.75,90,39,94,0.415,30,76,0.395,9,18,0.5,14,16,0.875,101,2014-02-26,PHI,ORL
11143,43,@,L 90-109 ,240,35,79,0.443,30,61,0.492,5,18,0.278,15,18,0.833,90,39,84,0.464,31,62,0.5,8,22,0.364,23,33,0.697,109,2014-03-02,NYK,CHI
11144,44,@,L 90-99 ,240,36,89,0.404,24,58,0.414,12,31,0.387,6,9,0.667,90,40,80,0.5,30,59,0.508,10,21,0.476,9,9,1.0,99,2014-03-10,WAS,MIA
11145,45,@,W 90-88 ,240,32,74,0.432,28,56,0.5,4,18,0.222,22,27,0.815,90,31,75,0.413,27,57,0.474,4,18,0.222,22,22,1.0,88,2014-03-12,MEM,NOP
11146,46,@,L 90-103 ,240,32,83,0.386,28,62,0.452,4,21,0.19,22,30,0.733,90,38,88,0.432,27,64,0.422,11,24,0.458,16,22,0.727,103,2014-03-12,POR,SAS
11147,47,@,L 90-99 ,240,35,81,0.432,26,58,0.448,9,23,0.391,11,20,0.55,90,31,81,0.383,25,63,0.397,6,18,0.333,31,38,0.816,99,2014-03-17,PHI,IND
11148,48,Home,L 90-99 ,240,31,77,0.403,28,62,0.452,3,15,0.2,25,29,0.862,90,35,89,0.393,25,61,0.41,10,28,0.357,19,25,0.76,99,2014-03-22,GSW,SAS
11149,49,Home,L 90-99 ,240,32,79,0.405,23,57,0.404,9,22,0.409,17,22,0.773,90,36,80,0.45,25,57,0.439,11,23,0.478,16,18,0.889,99,2014-03-26,BOS,TOR
11150,50,Home,W 90-76 ,240,34,76,0.447,29,62,0.468,5,14,0.357,17,21,0.81,90,29,78,0.372,21,56,0.375,8,22,0.364,10,16,0.625,76,2014-03-30,CLE,IND
11151,51,@,L 90-111 ,240,36,85,0.424,28,64,0.438,8,21,0.381,10,10,1.0,90,44,83,0.53,40,64,0.625,4,19,0.211,19,22,0.864,111,2014-04-02,GSW,SAS
11152,52,@,L 90-102 ,240,31,68,0.456,29,60,0.483,2,8,0.25,26,35,0.743,90,31,84,0.369,24,62,0.387,7,22,0.318,33,42,0.786,102,2014-04-04,MIL,CHI
11153,53,@,W 90-89 ,240,38,78,0.487,33,59,0.559,5,19,0.263,9,15,0.6,90,34,76,0.447,20,45,0.444,14,31,0.452,7,8,0.875,89,2014-04-04,WAS,NYK
11154,54,Home,L 90-102 ,240,35,80,0.438,24,53,0.453,11,27,0.407,9,11,0.818,90,42,88,0.477,34,73,0.466,8,15,0.533,10,13,0.769,102,2014-04-13,LAL,MEM
11155,55,Home,L 90-108 ,240,28,79,0.354,25,69,0.362,3,10,0.3,31,39,0.795,90,31,73,0.425,19,44,0.432,12,29,0.414,34,50,0.68,108,2014-10-28,LAL,HOU
11156,56,Home,L 90-95 ,240,32,70,0.457,23,46,0.5,9,24,0.375,17,20,0.85,90,37,69,0.536,31,57,0.544,6,12,0.5,15,18,0.833,95,2014-10-30,CLE,NYK
11157,57,@,L 90-93 ,240,28,65,0.431,22,44,0.5,6,21,0.286,28,34,0.824,90,34,87,0.391,27,57,0.474,7,30,0.233,18,25,0.72,93,2014-10-30,OKC,LAC
11158,58,Home,L 90-102 ,240,32,76,0.421,31,59,0.525,1,17,0.059,25,35,0.714,90,42,87,0.483,35,61,0.574,7,26,0.269,11,13,0.846,102,2014-11-01,DET,BRK
11159,59,@,L 90-104 ,240,37,98,0.378,36,73,0.493,1,25,0.04,15,18,0.833,90,32,76,0.421,20,42,0.476,12,34,0.353,28,40,0.7,104,2014-11-01,BOS,HOU
11160,60,Home,L 90-95 ,240,37,92,0.402,30,65,0.462,7,27,0.259,9,14,0.643,90,36,81,0.444,30,62,0.484,6,19,0.316,17,21,0.81,95,2014-11-02,POR,GSW
11161,61,@,L 90-98 ,240,38,88,0.432,32,74,0.432,6,14,0.429,8,14,0.571,90,35,75,0.467,28,60,0.467,7,15,0.467,21,27,0.778,98,2014-11-04,ORL,CHI
11162,62,Home,L 90-97 ,240,33,77,0.429,25,53,0.472,8,24,0.333,16,25,0.64,90,39,81,0.481,37,70,0.529,2,11,0.182,17,23,0.739,97,2014-11-08,IND,WAS
11163,63,Home,L 90-99 ,240,35,83,0.422,31,66,0.47,4,17,0.235,16,23,0.696,90,37,77,0.481,30,59,0.508,7,18,0.389,18,25,0.72,99,2014-11-15,CHI,IND
11164,64,Home,L 90-92 ,240,37,83,0.446,30,65,0.462,7,18,0.389,9,13,0.692,90,35,74,0.473,30,58,0.517,5,16,0.313,17,25,0.68,92,2014-11-19,CLE,SAS
11165,65,Home,L 90-114 ,240,34,86,0.395,26,62,0.419,8,24,0.333,14,18,0.778,90,45,84,0.536,33,63,0.524,12,21,0.571,12,16,0.75,114,2014-11-19,ORL,LAC
11166,66,Home,L 90-101 ,240,34,86,0.395,27,65,0.415,7,21,0.333,15,21,0.714,90,41,83,0.494,35,63,0.556,6,20,0.3,13,21,0.619,101,2014-11-19,PHI,BOS
11167,67,Home,L 90-93 ,240,34,85,0.4,27,59,0.458,7,26,0.269,15,18,0.833,90,35,76,0.461,30,61,0.492,5,15,0.333,18,25,0.72,93,2014-11-30,PHO,ORL
11168,68,@,W 90-87 ,240,32,70,0.457,27,52,0.519,5,18,0.278,21,26,0.808,90,37,88,0.42,29,62,0.468,8,26,0.308,5,6,0.833,87,2014-12-04,CLE,NYK
11169,69,Home,W 90-82 ,240,32,81,0.395,31,69,0.449,1,12,0.083,25,33,0.758,90,31,80,0.388,21,45,0.467,10,35,0.286,10,12,0.833,82,2014-12-10,MIN,POR
11170,70,Home,L 90-95 ,240,33,93,0.355,22,64,0.344,11,29,0.379,13,19,0.684,90,35,79,0.443,29,59,0.492,6,20,0.3,19,23,0.826,95,2014-12-13,SAC,DET
11171,71,Home,L 90-95 (OT),265,29,78,0.372,20,49,0.408,9,29,0.31,23,28,0.821,90,36,78,0.462,27,54,0.5,9,24,0.375,14,18,0.778,95,2014-12-14,NYK,TOR
11172,72,Home,L 90-99 ,240,33,86,0.384,27,61,0.443,6,25,0.24,18,23,0.783,90,38,82,0.463,33,64,0.516,5,18,0.278,18,22,0.818,99,2014-12-18,HOU,NOP
11173,73,Home,L 90-99 ,240,35,88,0.398,28,66,0.424,7,22,0.318,13,16,0.813,90,35,78,0.449,25,53,0.472,10,25,0.4,19,23,0.826,99,2014-12-20,NYK,PHO
11174,74,@,L 90-97 ,240,37,75,0.493,31,61,0.508,6,14,0.429,10,14,0.714,90,35,84,0.417,29,67,0.433,6,17,0.353,21,24,0.875,97,2014-12-26,SAS,NOP
11175,75,@,W 90-85 ,240,33,90,0.367,24,61,0.393,9,29,0.31,15,19,0.789,90,31,80,0.388,19,50,0.38,12,30,0.4,11,14,0.786,85,2014-12-27,ATL,MIL
11176,76,Home,L 90-92 ,240,36,83,0.434,31,70,0.443,5,13,0.385,13,21,0.619,90,29,84,0.345,24,71,0.338,5,13,0.385,29,33,0.879,92,2014-12-29,IND,CHI
11177,77,Home,L 90-98 ,240,33,87,0.379,29,68,0.426,4,19,0.211,20,21,0.952,90,35,78,0.449,31,62,0.5,4,16,0.25,24,32,0.75,98,2015-01-03,ORL,CHO
11178,78,Home,L 90-109 ,240,35,86,0.407,27,61,0.443,8,25,0.32,12,17,0.706,90,44,78,0.564,32,52,0.615,12,26,0.462,9,11,0.818,109,2015-01-04,CLE,DAL
11179,79,@,L 90-93 ,240,35,88,0.398,27,66,0.409,8,22,0.364,12,16,0.75,90,33,74,0.446,26,57,0.456,7,17,0.412,20,26,0.769,93,2015-01-07,ORL,DEN
11180,80,@,W 90-88 ,240,36,79,0.456,28,62,0.452,8,17,0.471,10,17,0.588,90,33,73,0.452,30,57,0.526,3,16,0.188,19,27,0.704,88,2015-01-09,PHI,BRK
11181,81,Home,L 90-104 ,240,34,75,0.453,25,49,0.51,9,26,0.346,13,18,0.722,90,39,81,0.481,33,60,0.55,6,21,0.286,20,24,0.833,104,2015-01-11,LAC,MIA
11182,82,Home,L 90-99 ,240,36,82,0.439,32,65,0.492,4,17,0.235,14,18,0.778,90,40,77,0.519,35,61,0.574,5,16,0.313,14,27,0.519,99,2015-01-17,BRK,WAS
11183,83,@,W 90-89 ,240,39,87,0.448,32,68,0.471,7,19,0.368,5,7,0.714,90,33,89,0.371,24,61,0.393,9,28,0.321,14,19,0.737,89,2015-01-22,BOS,POR
11184,84,@,L 90-129 ,240,36,89,0.404,34,73,0.466,2,16,0.125,16,24,0.667,90,46,89,0.517,31,61,0.508,15,28,0.536,22,28,0.786,129,2015-01-23,CHA,CLE
11185,85,Home,L 90-99 ,240,35,82,0.427,26,58,0.448,9,24,0.375,11,19,0.579,90,35,74,0.473,27,55,0.491,8,19,0.421,21,23,0.913,99,2015-01-26,UTA,BOS
11186,86,Home,L 90-109 ,240,38,78,0.487,31,52,0.596,7,26,0.269,7,10,0.7,90,42,79,0.532,32,58,0.552,10,21,0.476,15,20,0.75,109,2015-01-27,DAL,MEM
11187,87,@,L 90-101 ,240,30,84,0.357,27,66,0.409,3,18,0.167,27,32,0.844,90,38,80,0.475,27,49,0.551,11,31,0.355,14,22,0.636,101,2015-01-30,SAC,CLE
11188,88,Home,L 90-106 ,240,34,82,0.415,28,69,0.406,6,13,0.462,16,21,0.762,90,42,87,0.483,32,55,0.582,10,32,0.313,12,19,0.632,106,2015-01-31,MIN,CLE
11189,89,@,L 90-101 ,240,31,89,0.348,23,64,0.359,8,25,0.32,20,26,0.769,90,38,92,0.413,30,65,0.462,8,27,0.296,17,23,0.739,101,2015-02-04,CHI,HOU
11190,90,Home,L 90-100 ,240,33,73,0.452,26,50,0.52,7,23,0.304,17,26,0.654,90,38,80,0.475,32,67,0.478,6,13,0.462,18,22,0.818,100,2015-02-04,UTA,MEM
11191,91,Home,W 90-89 ,240,35,81,0.432,30,64,0.469,5,17,0.294,15,17,0.882,90,36,69,0.522,34,57,0.596,2,12,0.167,15,20,0.75,89,2015-02-06,MIN,MEM
11192,92,@,L 90-102 ,240,32,82,0.39,29,69,0.42,3,13,0.231,23,33,0.697,90,43,86,0.5,38,67,0.567,5,19,0.263,11,17,0.647,102,2015-02-07,SAC,UTA
11193,93,@,W 90-87 ,240,33,81,0.407,28,66,0.424,5,15,0.333,19,26,0.731,90,35,79,0.443,26,52,0.5,9,27,0.333,8,12,0.667,87,2015-02-23,MEM,LAC
11194,94,Home,W 90-81 ,240,34,83,0.41,30,68,0.441,4,15,0.267,18,23,0.783,90,32,79,0.405,27,60,0.45,5,19,0.263,12,21,0.571,81,2015-02-23,UTA,SAS
11195,95,Home,L 90-93 (OT),265,33,78,0.423,27,56,0.482,6,22,0.273,18,31,0.581,90,32,84,0.381,26,53,0.491,6,31,0.194,23,32,0.719,93,2015-02-25,ORL,MIA
11196,96,@,L 90-102 ,240,34,84,0.405,30,68,0.441,4,16,0.25,18,23,0.783,90,39,80,0.488,33,64,0.516,6,16,0.375,18,25,0.72,102,2015-02-25,MEM,SAC
11197,97,@,L 90-97 ,240,39,84,0.464,34,72,0.472,5,12,0.417,7,9,0.778,90,34,77,0.442,33,66,0.5,1,11,0.091,28,33,0.848,97,2015-03-06,LAL,MEM
11198,98,Home,L 90-100 ,240,29,69,0.42,25,52,0.481,4,17,0.235,28,34,0.824,90,39,87,0.448,33,62,0.532,6,25,0.24,16,17,0.941,100,2015-03-09,MIA,BOS
11199,99,Home,L 90-108 ,240,38,70,0.543,35,58,0.603,3,12,0.25,11,14,0.786,90,42,84,0.5,29,53,0.547,13,31,0.419,11,16,0.688,108,2015-03-22,MIL,CLE
